SampleID	Sample_Plate	Sample_Well	Nitrite_input	Nitrate_input	Ammonium_input	Soil	Soil_ID	Sample_label2	Sample_type	Titration_type	Unit	Concentration_M	Added_ul	Chloramphenicol	Cycloheximide	Time_point	Sample_label	Replicate	ReplicateID	Soil_and_pH	Time	Soil_pH	Reads_sample	Reads_ecoli	Reads_parabac	Reads_spikein	Reads_sample_only	pH	pH_micro_T0	pH_control_T9	Biomass_proxy
Soil12_SampleA71	SetA	F11	0	2	0	Soil12	Soil12_CE229	Soil12_T9_Slurry_CHL_None_10	Slurry	HCl_NaOH	10	1	20	CHL	None	Soil12_T9	Soil12_F11_10_CHL	3	Soil12_T9_Slurry_CHL_None_10_R3	Soil12_pH6.26	T9	6.26	44321	2005	2257	4262	40059	3.990990991	4.606666667	4.773333333	9.3991084
Soil12_SampleA8	SetA	A08	0	2	0	Soil12	Soil12_CE229	Soil12_T9_Slurry_CHL_None_-13	Slurry	HCl_NaOH	-13	-1.3	20	CHL	None	Soil12_T9	Soil12_A08_-13_CHL	1	Soil12_T9_Slurry_CHL_None_-13_R1	Soil12_pH6.26	T9	6.26	14125	485	502	987	13138	7.102102102	4.606666667	4.773333333	13.31104357
Soil12_SampleA81	SetA	G09	0	0	0	Soil12	Soil12_CE229	Soil12_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil12_T9	Soil12_G09_0_CHL	2	Soil12_T9_No_Nitrate_CHL_None_0_R2	Soil12_pH6.26	T9	6.26	35628	1040	951	1991	33637	4.773333333	4.606666667	4.773333333	16.89452536
Soil12_SampleA82	SetA	G10	0	2	0	Soil12	Soil12_CE229	Soil12_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil12_T9	Soil12_G10_0_CHL	1	Soil12_T9_Slurry_CHL_None_0_R1	Soil12_pH6.26	T9	6.26	53884	1031	1690	2721	51163	4.773333333	4.606666667	4.773333333	18.8030136
Soil12_SampleA83	SetA	G11	0	2	0	Soil12	Soil12_CE229	Soil12_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil12_T9	Soil12_G11_0_CHL	3	Soil12_T9_Slurry_CHL_None_0_R3	Soil12_pH6.26	T9	6.26	47029	1214	1410	2624	44405	4.773333333	4.606666667	4.773333333	16.9226372
Soil12_SampleA9	SetA	A09	0	2	0	Soil12	Soil12_CE229	Soil12_T9_Slurry_CHL_None_-6	Slurry	HCl_NaOH	-6	-0.6	20	CHL	None	Soil12_T9	Soil12_A09_-6_CHL	1	Soil12_T9_Slurry_CHL_None_-6_R1	Soil12_pH6.26	T9	6.26	41571	1292	1407	2699	38872	6.153153153	4.606666667	4.773333333	14.40237125
Soil12_SampleA92	SetA	H08	0	0	0	Soil12	Soil12_CE229	Soil12_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil12_T9	Soil12_H08_0_CHL	1	Soil12_T9_No_Nitrate_CHL_None_0_R1	Soil12_pH6.26	T9	6.26	21834	523	649	1172	20662	4.773333333	4.606666667	4.773333333	17.62969283
Soil12_SampleA93	SetA	H09	0	0	0	Soil12	Soil12_CE229	Soil12_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil12_T9	Soil12_H09_0_CHL	3	Soil12_T9_No_Nitrate_CHL_None_0_R3	Soil12_pH6.26	T9	6.26	51802	1323	1423	2746	49056	4.773333333	4.606666667	4.773333333	17.86453023
Soil12_SampleA94	SetA	H10	0	2	0	Soil12	Soil12_CE229	Soil12_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil12_T9	Soil12_H10_0_CHL	2	Soil12_T9_Slurry_CHL_None_0_R2	Soil12_pH6.26	T9	6.26	30712	526	922	1448	29264	4.773333333	4.606666667	4.773333333	20.20994475
Soil17_SampleB1	SetB	A01	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-100	Slurry	HCl_NaOH	-100	-10	20	None	None	Soil17_T9	Soil17_A01_-100_None	1	Soil17_T9_Slurry_None_None_-100_R1	Soil17_pH7.05	T9	7.05	41412	795	758	1553	39859	8.45	6.846666667	7.603333333	25.66580811
Soil17_SampleB10	SetB	A10	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_16	Slurry	HCl_NaOH	16	1.6	20	CHL	None	Soil17_T9	Soil17_A10_16_CHL	1	Soil17_T9_Slurry_CHL_None_16_R1	Soil17_pH7.05	T9	7.05	20633	608	633	1241	19392	4.987987988	6.846666667	7.333333333	15.62610798
Soil17_SampleB11	SetB	A11	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_24	Slurry	HCl_NaOH	24	2.4	20	CHL	None	Soil17_T9	Soil17_A11_24_CHL	1	Soil17_T9_Slurry_CHL_None_24_R1	Soil17_pH7.05	T9	7.05	28698	1225	1374	2599	26099	4.183183183	6.846666667	7.333333333	10.04193921
Soil17_SampleB12	SetB	A12	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_36	Slurry	HCl_NaOH	36	3.6	20	CHL	None	Soil17_T9	Soil17_A12_36_CHL	1	Soil17_T9_Slurry_CHL_None_36_R1	Soil17_pH7.05	T9	7.05	47894	2561	2961	5522	42372	3.666666667	6.846666667	7.333333333	7.673306773
Soil17_SampleB13	SetB	B01	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-40	Slurry	HCl_NaOH	-40	-4	20	None	None	Soil17_T9	Soil17_B01_-40_None	1	Soil17_T9_Slurry_None_None_-40_R1	Soil17_pH7.05	T9	7.05	30814	688	688	1376	29438	8.339339339	6.846666667	7.603333333	21.39389535
Soil17_SampleB14	SetB	B02	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_6	Slurry	HCl_NaOH	6	0.6	20	None	None	Soil17_T9	Soil17_B02_6_None	1	Soil17_T9_Slurry_None_None_6_R1	Soil17_pH7.05	T9	7.05	11531	247	299	546	10985	6.621621622	6.846666667	7.603333333	20.11904762
Soil17_SampleB15	SetB	B03	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_13	Slurry	HCl_NaOH	13	1.3	20	None	None	Soil17_T9	Soil17_B03_13_None	1	Soil17_T9_Slurry_None_None_13_R1	Soil17_pH7.05	T9	7.05	24397	546	618	1164	23233	5.852852853	6.846666667	7.603333333	19.95962199
Soil17_SampleB16	SetB	B04	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil17_T9	Soil17_B04_20_None	1	Soil17_T9_Slurry_None_None_20_R1	Soil17_pH7.05	T9	7.05	6146	190	157	347	5799	4.891891892	6.846666667	7.603333333	16.71181556
Soil17_SampleB17	SetB	B05	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_28	Slurry	HCl_NaOH	28	2.8	20	None	None	Soil17_T9	Soil17_B05_28_None	1	Soil17_T9_Slurry_None_None_28_R1	Soil17_pH7.05	T9	7.05	7093	173	192	365	6728	4.135135135	6.846666667	7.603333333	18.43287671
Soil17_SampleB18	SetB	B06	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_55	Slurry	HCl_NaOH	55	5.5	20	None	None	Soil17_T9	Soil17_B06_55_None	1	Soil17_T9_Slurry_None_None_55_R1	Soil17_pH7.05	T9	7.05	35934	2178	2326	4504	31430	3.07	6.846666667	7.603333333	6.978241563
Soil17_SampleB19	SetB	B07	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_-40	Slurry	HCl_NaOH	-40	-4	20	CHL	None	Soil17_T9	Soil17_B07_-40_CHL	1	Soil17_T9_Slurry_CHL_None_-40_R1	Soil17_pH7.05	T9	7.05	11451	459	473	932	10519	8.279279279	6.846666667	7.333333333	11.28648069
Soil17_SampleB2	SetB	A02	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-4	Slurry	HCl_NaOH	-4	-0.4	20	None	None	Soil17_T9	Soil17_A02_-4_None	1	Soil17_T9_Slurry_None_None_-4_R1	Soil17_pH7.05	T9	7.05	13879	251	274	525	13354	7.942942943	6.846666667	7.603333333	25.43619048
Soil17_SampleB20	SetB	B08	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_6	Slurry	HCl_NaOH	6	0.6	20	CHL	None	Soil17_T9	Soil17_B08_6_CHL	1	Soil17_T9_Slurry_CHL_None_6_R1	Soil17_pH7.05	T9	7.05	10808	184	258	442	10366	6.225225225	6.846666667	7.333333333	23.45248869
Soil17_SampleB21	SetB	B09	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_13	Slurry	HCl_NaOH	13	1.3	20	CHL	None	Soil17_T9	Soil17_B09_13_CHL	1	Soil17_T9_Slurry_CHL_None_13_R1	Soil17_pH7.05	T9	7.05	13708	347	345	692	13016	5.42042042	6.846666667	7.333333333	18.80924855
Soil17_SampleB22	SetB	B10	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_20	Slurry	HCl_NaOH	20	2	20	CHL	None	Soil17_T9	Soil17_B10_20_CHL	1	Soil17_T9_Slurry_CHL_None_20_R1	Soil17_pH7.05	T9	7.05	14725	367	388	755	13970	4.603603604	6.846666667	7.333333333	18.50331126
Soil17_SampleB23	SetB	B11	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_28	Slurry	HCl_NaOH	28	2.8	20	CHL	None	Soil17_T9	Soil17_B11_28_CHL	1	Soil17_T9_Slurry_CHL_None_28_R1	Soil17_pH7.05	T9	7.05	22121	1234	1316	2550	19571	3.942942943	6.846666667	7.333333333	7.674901961
Soil17_SampleB24	SetB	B12	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_55	Slurry	HCl_NaOH	55	5.5	20	CHL	None	Soil17_T9	Soil17_B12_55_CHL	1	Soil17_T9_Slurry_CHL_None_55_R1	Soil17_pH7.05	T9	7.05	44628	3867	4285	8152	36476	3.306306306	6.846666667	7.333333333	4.474484789
Soil17_SampleB25	SetB	C01	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-100	Slurry	HCl_NaOH	-100	-10	20	None	None	Soil17_T9	Soil17_C01_-100_None	2	Soil17_T9_Slurry_None_None_-100_R2	Soil17_pH7.05	T9	7.05	34065	446	549	995	33070	8.45	6.846666667	7.603333333	33.2361809
Soil17_SampleB26	SetB	C02	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-4	Slurry	HCl_NaOH	-4	-0.4	20	None	None	Soil17_T9	Soil17_C02_-4_None	2	Soil17_T9_Slurry_None_None_-4_R2	Soil17_pH7.05	T9	7.05	10634	218	207	425	10209	7.942942943	6.846666667	7.603333333	24.02117647
Soil17_SampleB27	SetB	C03	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_10	Slurry	HCl_NaOH	10	1	20	None	None	Soil17_T9	Soil17_C03_10_None	2	Soil17_T9_Slurry_None_None_10_R2	Soil17_pH7.05	T9	7.05	24819	483	560	1043	23776	6.201201201	6.846666667	7.603333333	22.7957814
Soil17_SampleB28	SetB	C04	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_16	Slurry	HCl_NaOH	16	1.6	20	None	None	Soil17_T9	Soil17_C04_16_None	2	Soil17_T9_Slurry_None_None_16_R2	Soil17_pH7.05	T9	7.05	9766	223	174	397	9369	5.552552553	6.846666667	7.603333333	23.59949622
Soil17_SampleB29	SetB	C05	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_24	Slurry	HCl_NaOH	24	2.4	20	None	None	Soil17_T9	Soil17_C05_24_None	2	Soil17_T9_Slurry_None_None_24_R2	Soil17_pH7.05	T9	7.05	9047	208	232	440	8607	4.495495495	6.846666667	7.603333333	19.56136364
Soil17_SampleB3	SetB	A03	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_10	Slurry	HCl_NaOH	10	1	20	None	None	Soil17_T9	Soil17_A03_10_None	1	Soil17_T9_Slurry_None_None_10_R1	Soil17_pH7.05	T9	7.05	26857	662	550	1212	25645	6.201201201	6.846666667	7.603333333	21.15924092
Soil17_SampleB30	SetB	C06	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_36	Slurry	HCl_NaOH	36	3.6	20	None	None	Soil17_T9	Soil17_C06_36_None	2	Soil17_T9_Slurry_None_None_36_R2	Soil17_pH7.05	T9	7.05	27232	928	971	1899	25333	3.726726727	6.846666667	7.603333333	13.34017904
Soil17_SampleB31	SetB	C07	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_-100	Slurry	HCl_NaOH	-100	-10	20	CHL	None	Soil17_T9	Soil17_C07_-100_CHL	2	Soil17_T9_Slurry_CHL_None_-100_R2	Soil17_pH7.05	T9	7.05	15567	836	895	1731	13836	8.37	6.846666667	7.333333333	7.993067591
Soil17_SampleB32	SetB	C08	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_-4	Slurry	HCl_NaOH	-4	-0.4	20	CHL	None	Soil17_T9	Soil17_C08_-4_CHL	2	Soil17_T9_Slurry_CHL_None_-4_R2	Soil17_pH7.05	T9	7.05	12123	233	278	511	11612	7.762762763	6.846666667	7.333333333	22.72407045
Soil17_SampleB33	SetB	C09	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_10	Slurry	HCl_NaOH	10	1	20	CHL	None	Soil17_T9	Soil17_C09_10_CHL	2	Soil17_T9_Slurry_CHL_None_10_R2	Soil17_pH7.05	T9	7.05	16723	406	371	777	15946	5.684684685	6.846666667	7.333333333	20.52252252
Soil17_SampleB34	SetB	C10	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_16	Slurry	HCl_NaOH	16	1.6	20	CHL	None	Soil17_T9	Soil17_C10_16_CHL	2	Soil17_T9_Slurry_CHL_None_16_R2	Soil17_pH7.05	T9	7.05	18152	402	428	830	17322	4.987987988	6.846666667	7.333333333	20.86987952
Soil17_SampleB35	SetB	C11	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_24	Slurry	HCl_NaOH	24	2.4	20	CHL	None	Soil17_T9	Soil17_C11_24_CHL	2	Soil17_T9_Slurry_CHL_None_24_R2	Soil17_pH7.05	T9	7.05	25616	1029	1007	2036	23580	4.183183183	6.846666667	7.333333333	11.58153242
Soil17_SampleB36	SetB	C12	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_36	Slurry	HCl_NaOH	36	3.6	20	CHL	None	Soil17_T9	Soil17_C12_36_CHL	2	Soil17_T9_Slurry_CHL_None_36_R2	Soil17_pH7.05	T9	7.05	42813	2106	2162	4268	38545	3.666666667	6.846666667	7.333333333	9.031162137
Soil17_SampleB37	SetB	D01	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-40	Slurry	HCl_NaOH	-40	-4	20	None	None	Soil17_T9	Soil17_D01_-40_None	2	Soil17_T9_Slurry_None_None_-40_R2	Soil17_pH7.05	T9	7.05	30579	628	655	1283	29296	8.339339339	6.846666667	7.603333333	22.83398285
Soil17_SampleB38	SetB	D02	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_6	Slurry	HCl_NaOH	6	0.6	20	None	None	Soil17_T9	Soil17_D02_6_None	2	Soil17_T9_Slurry_None_None_6_R2	Soil17_pH7.05	T9	7.05	10428	193	186	379	10049	6.621621622	6.846666667	7.603333333	26.51451187
Soil17_SampleB39	SetB	D03	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_13	Slurry	HCl_NaOH	13	1.3	20	None	None	Soil17_T9	Soil17_D03_13_None	2	Soil17_T9_Slurry_None_None_13_R2	Soil17_pH7.05	T9	7.05	23097	403	545	948	22149	5.852852853	6.846666667	7.603333333	23.36392405
Soil17_SampleB4	SetB	A04	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_16	Slurry	HCl_NaOH	16	1.6	20	None	None	Soil17_T9	Soil17_A04_16_None	1	Soil17_T9_Slurry_None_None_16_R1	Soil17_pH7.05	T9	7.05	8699	224	215	439	8260	5.552552553	6.846666667	7.603333333	18.81548975
Soil17_SampleB40	SetB	D04	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil17_T9	Soil17_D04_20_None	2	Soil17_T9_Slurry_None_None_20_R2	Soil17_pH7.05	T9	7.05	8188	190	201	391	7797	4.891891892	6.846666667	7.603333333	19.94117647
Soil17_SampleB41	SetB	D05	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_28	Slurry	HCl_NaOH	28	2.8	20	None	None	Soil17_T9	Soil17_D05_28_None	2	Soil17_T9_Slurry_None_None_28_R2	Soil17_pH7.05	T9	7.05	6679	195	200	395	6284	4.135135135	6.846666667	7.603333333	15.90886076
Soil17_SampleB42	SetB	D06	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_55	Slurry	HCl_NaOH	55	5.5	20	None	None	Soil17_T9	Soil17_D06_55_None	2	Soil17_T9_Slurry_None_None_55_R2	Soil17_pH7.05	T9	7.05	30653	1265	1290	2555	28098	3.07	6.846666667	7.603333333	10.99726027
Soil17_SampleB43	SetB	D07	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_-40	Slurry	HCl_NaOH	-40	-4	20	CHL	None	Soil17_T9	Soil17_D07_-40_CHL	2	Soil17_T9_Slurry_CHL_None_-40_R2	Soil17_pH7.05	T9	7.05	24405	935	863	1798	22607	8.279279279	6.846666667	7.333333333	12.57341491
Soil17_SampleB44	SetB	D08	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_6	Slurry	HCl_NaOH	6	0.6	20	CHL	None	Soil17_T9	Soil17_D08_6_CHL	2	Soil17_T9_Slurry_CHL_None_6_R2	Soil17_pH7.05	T9	7.05	20925	428	484	912	20013	6.225225225	6.846666667	7.333333333	21.94407895
Soil17_SampleB45	SetB	D09	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_13	Slurry	HCl_NaOH	13	1.3	20	CHL	None	Soil17_T9	Soil17_D09_13_CHL	2	Soil17_T9_Slurry_CHL_None_13_R2	Soil17_pH7.05	T9	7.05	33000	890	907	1797	31203	5.42042042	6.846666667	7.333333333	17.3639399
Soil17_SampleB46	SetB	D10	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_20	Slurry	HCl_NaOH	20	2	20	CHL	None	Soil17_T9	Soil17_D10_20_CHL	2	Soil17_T9_Slurry_CHL_None_20_R2	Soil17_pH7.05	T9	7.05	20997	545	600	1145	19852	4.603603604	6.846666667	7.333333333	17.33799127
Soil17_SampleB47	SetB	D11	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_28	Slurry	HCl_NaOH	28	2.8	20	CHL	None	Soil17_T9	Soil17_D11_28_CHL	2	Soil17_T9_Slurry_CHL_None_28_R2	Soil17_pH7.05	T9	7.05	24192	1050	1132	2182	22010	3.942942943	6.846666667	7.333333333	10.08707608
Soil17_SampleB48	SetB	D12	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_55	Slurry	HCl_NaOH	55	5.5	20	CHL	None	Soil17_T9	Soil17_D12_55_CHL	2	Soil17_T9_Slurry_CHL_None_55_R2	Soil17_pH7.05	T9	7.05	53721	7243	9574	16817	36904	3.306306306	6.846666667	7.333333333	2.194446096
Soil17_SampleB49	SetB	E01	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-100	Slurry	HCl_NaOH	-100	-10	20	None	None	Soil17_T9	Soil17_E01_-100_None	3	Soil17_T9_Slurry_None_None_-100_R3	Soil17_pH7.05	T9	7.05	40679	657	749	1406	39273	8.45	6.846666667	7.603333333	27.93243243
Soil17_SampleB5	SetB	A05	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_24	Slurry	HCl_NaOH	24	2.4	20	None	None	Soil17_T9	Soil17_A05_24_None	1	Soil17_T9_Slurry_None_None_24_R1	Soil17_pH7.05	T9	7.05	8125	292	357	649	7476	4.495495495	6.846666667	7.603333333	11.5192604
Soil17_SampleB50	SetB	E02	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-4	Slurry	HCl_NaOH	-4	-0.4	20	None	None	Soil17_T9	Soil17_E02_-4_None	3	Soil17_T9_Slurry_None_None_-4_R3	Soil17_pH7.05	T9	7.05	22540	358	464	822	21718	7.942942943	6.846666667	7.603333333	26.42092457
Soil17_SampleB51	SetB	E03	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_10	Slurry	HCl_NaOH	10	1	20	None	None	Soil17_T9	Soil17_E03_10_None	3	Soil17_T9_Slurry_None_None_10_R3	Soil17_pH7.05	T9	7.05	38162	741	786	1527	36635	6.201201201	6.846666667	7.603333333	23.99148657
Soil17_SampleB52	SetB	E04	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_16	Slurry	HCl_NaOH	16	1.6	20	None	None	Soil17_T9	Soil17_E04_16_None	3	Soil17_T9_Slurry_None_None_16_R3	Soil17_pH7.05	T9	7.05	12437	273	235	508	11929	5.552552553	6.846666667	7.603333333	23.48228346
Soil17_SampleB53	SetB	E05	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_24	Slurry	HCl_NaOH	24	2.4	20	None	None	Soil17_T9	Soil17_E05_24_None	3	Soil17_T9_Slurry_None_None_24_R3	Soil17_pH7.05	T9	7.05	13427	312	251	563	12864	4.495495495	6.846666667	7.603333333	22.84902309
Soil17_SampleB54	SetB	E06	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_36	Slurry	HCl_NaOH	36	3.6	20	None	None	Soil17_T9	Soil17_E06_36_None	3	Soil17_T9_Slurry_None_None_36_R3	Soil17_pH7.05	T9	7.05	35877	1699	1870	3569	32308	3.726726727	6.846666667	7.603333333	9.052395629
Soil17_SampleB55	SetB	E07	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_-100	Slurry	HCl_NaOH	-100	-10	20	CHL	None	Soil17_T9	Soil17_E07_-100_CHL	3	Soil17_T9_Slurry_CHL_None_-100_R3	Soil17_pH7.05	T9	7.05	14150	866	869	1735	12415	8.37	6.846666667	7.333333333	7.155619597
Soil17_SampleB56	SetB	E08	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_-4	Slurry	HCl_NaOH	-4	-0.4	20	CHL	None	Soil17_T9	Soil17_E08_-4_CHL	3	Soil17_T9_Slurry_CHL_None_-4_R3	Soil17_pH7.05	T9	7.05	14973	374	368	742	14231	7.762762763	6.846666667	7.333333333	19.17924528
Soil17_SampleB57	SetB	E09	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_10	Slurry	HCl_NaOH	10	1	20	CHL	None	Soil17_T9	Soil17_E09_10_CHL	3	Soil17_T9_Slurry_CHL_None_10_R3	Soil17_pH7.05	T9	7.05	15560	334	439	773	14787	5.684684685	6.846666667	7.333333333	19.12936611
Soil17_SampleB58	SetB	E10	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_16	Slurry	HCl_NaOH	16	1.6	20	CHL	None	Soil17_T9	Soil17_E10_16_CHL	3	Soil17_T9_Slurry_CHL_None_16_R3	Soil17_pH7.05	T9	7.05	10599	306	261	567	10032	4.987987988	6.846666667	7.333333333	17.69312169
Soil17_SampleB59	SetB	E11	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_24	Slurry	HCl_NaOH	24	2.4	20	CHL	None	Soil17_T9	Soil17_E11_24_CHL	3	Soil17_T9_Slurry_CHL_None_24_R3	Soil17_pH7.05	T9	7.05	19980	939	908	1847	18133	4.183183183	6.846666667	7.333333333	9.81754196
Soil17_SampleB6	SetB	A06	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_36	Slurry	HCl_NaOH	36	3.6	20	None	None	Soil17_T9	Soil17_A06_36_None	1	Soil17_T9_Slurry_None_None_36_R1	Soil17_pH7.05	T9	7.05	30160	1264	1282	2546	27614	3.726726727	6.846666667	7.603333333	10.84603299
Soil17_SampleB60	SetB	E12	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_36	Slurry	HCl_NaOH	36	3.6	20	CHL	None	Soil17_T9	Soil17_E12_36_CHL	3	Soil17_T9_Slurry_CHL_None_36_R3	Soil17_pH7.05	T9	7.05	46275	2717	2700	5417	40858	3.666666667	6.846666667	7.333333333	7.542551228
Soil17_SampleB61	SetB	F01	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_-40	Slurry	HCl_NaOH	-40	-4	20	None	None	Soil17_T9	Soil17_F01_-40_None	3	Soil17_T9_Slurry_None_None_-40_R3	Soil17_pH7.05	T9	7.05	27709	583	633	1216	26493	8.339339339	6.846666667	7.603333333	21.78700658
Soil17_SampleB62	SetB	F02	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_6	Slurry	HCl_NaOH	6	0.6	20	None	None	Soil17_T9	Soil17_F02_6_None	3	Soil17_T9_Slurry_None_None_6_R3	Soil17_pH7.05	T9	7.05	8773	204	177	381	8392	6.621621622	6.846666667	7.603333333	22.02624672
Soil17_SampleB63	SetB	F03	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_13	Slurry	HCl_NaOH	13	1.3	20	None	None	Soil17_T9	Soil17_F03_13_None	3	Soil17_T9_Slurry_None_None_13_R3	Soil17_pH7.05	T9	7.05	31491	532	660	1192	30299	5.852852853	6.846666667	7.603333333	25.41862416
Soil17_SampleB64	SetB	F04	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil17_T9	Soil17_F04_20_None	3	Soil17_T9_Slurry_None_None_20_R3	Soil17_pH7.05	T9	7.05	7972	149	201	350	7622	4.891891892	6.846666667	7.603333333	21.77714286
Soil17_SampleB65	SetB	F05	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_28	Slurry	HCl_NaOH	28	2.8	20	None	None	Soil17_T9	Soil17_F05_28_None	3	Soil17_T9_Slurry_None_None_28_R3	Soil17_pH7.05	T9	7.05	9442	378	414	792	8650	4.135135135	6.846666667	7.603333333	10.92171717
Soil17_SampleB66	SetB	F06	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_None_None_55	Slurry	HCl_NaOH	55	5.5	20	None	None	Soil17_T9	Soil17_F06_55_None	3	Soil17_T9_Slurry_None_None_55_R3	Soil17_pH7.05	T9	7.05	44454	2448	2670	5118	39336	3.07	6.846666667	7.603333333	7.685814771
Soil17_SampleB67	SetB	F07	0	2	0	Soil17	Soil17_Neutral3	Soil17_T9_Slurry_CHL_None_-40	Slurry	HCl_NaOH	-40	-4	20	CHL	None	Soil17_T9	Soil17_F07_-40_CHL	3	Soil17_T9_Slurry_CHL_None_-40_R3	Soil17_pH7.05	T9	7.05	13061	627	521	1148	11913	8.279279279	6.846666667	7.333333333	10.3771777
